,date,label,"('title', 0)","('title', 1)","('title', 2)","('title', 3)","('title', 4)","('title', 5)","('title', 6)","('title', 7)","('title', 8)","('title', 9)","('title', 10)","('title', 11)","('title', 12)","('title', 13)","('title', 14)","('title', 15)","('title', 16)","('title', 17)","('title', 18)","('title', 19)","('title', 20)","('title', 21)","('title', 22)","('title', 23)","('title', 24)","('title', 25)","('title', 26)","('title', 27)","('title', 28)","('title', 29)","('title', 30)","('title', 31)","('title', 32)","('title', 33)","('title', 34)","('title', 35)","('title', 36)","('title', 37)","('title', 38)","('title', 39)"
877,2018-08-01,0.6,전국 펄펄 끓는 ‘불가마’…홍천 41도·서울 39.6도,‘도심 열섬’에 30도 육박 열대야…최소 열흘간 지속,경총 고용노동개혁위 권고안 편파적 정당성 얻지 못해,리뷰 BO 다운 완전 무선 이어폰 베오플레이 E8,내일도 ‘극한 폭염’…다음 주 조금 누그러질 듯,데이터 진짜 무제한 시대…축복인가 요금 인상인가,모바일 슈팅 RPG ‘뉴본’ 출시 한달 만에 서비스 종료,최악의 폭염 언제 끝나나,밤까지 이어진 폭염…한밤 기온도 30도 안팎,홍천 41도·서울 39.6도…기상관측 사상 최악 폭염,배추ㆍ무값 한 달새 2배…폭염에 채솟값 급등,무제한 요금제 가입자 월평균 20GB 사용,챔피언 런던 스핏파이어 끝까지 포기하지 않아서 오버워치 리그 우승,오버워치 리그가 보여준 e스포츠의 가능성과 미래,분주한 PC게임 시장 8월부터 달린다,귀여운 외모에 숨겨진 한방 오버워치 신규영웅 레킹볼 체험기,니드포스피드 엣지 유저들이 원하는 콘텐츠로 재도약 도전,니드포스피드 엣지 운영팀 유저 목소리 담긴 업데이트 해나갈 것,화려함과 속도감으로 무장 이카루스M 체험기,최강 팀워크 런던 스핏파이어 오버워치 리그 초대챔피언 등극,에픽세븐 최고급 그래픽으로 2D게임 정점에 도전,정식출시 피파온라인4M 콘텐츠의 모든 것,배추 한 포기에 4800원…폭염에 한 달 새 채솟값 2배,2주 내 점검 끝낸다더니…답 없는 리콜예약에 소비자 분통,배춧값 일주일 새 50%↑…폭염에 장바구니 물가 비상,최악폭염 고양 아파트 이틀째 정전…580가구 폭염속 분통종합,김동연 “소상공인 추가 세제 혜택 검토”,경총 고용노동개혁위 권고안 일방적이고 편파적 비판,식탁까지 덮친 폭염...무·배춧값도 껑충,中 美가 관세 높이면 맞대응 할 것,잘못은 총수 일가가 했는데 진에어 직원들 면허취소 안돼 호소,코스피 2300선 회복 주식시장 견인한 원인은,BMW 늑장 대처에 화재 원인도 논란...소비자 분통,최악폭염일산 아파트 단지 정전…열대야 속 530세대 불편,BMW 리콜 안전진단 기간 동안 렌터카 무상지원,이재용부회장 유럽 출장…5G·반도체 사업 챙기기,뉴욕증시 무역전쟁 우려에도 애플 호실적 상승 출발,진에어를 살려달라..직원모임 면허취소 반대 2차 집회서 일자리 호소,단독 김동연 상가 임대료 인상률도 조정 검토,손경식 회장 “스타트업 탄생 너무 적어···상징적 규제 하나라도 꼭 풀었으면”
878,2018-08-02,-2.2,파수닷컴 랩소디 SaaS 로 공급,윈스 상반기 매출 263억…전년比 13%↓,2분기 DDoS 해킹 공격 한국 4위,알테오젠의 ‘허셉틴 바이오베터’ 美서 희귀약 지정,네이버 키즈폰 ‘아키’..“더 똑똑해졌다”,밤에도 30도 넘는 ‘초열대야’ 현상…극한 폭염 언제까지,한국 SW개발 환경 낙후...보안 통합 아태 최저,LG유플러스 사내벤처 1기 모집..최대 1.7억 지원,콜러 145주년 기념 Bold Journey 디자인 행사,경북 상주에 1600억 규모 스마트팜 혁신밸리 유치,유기반도체 결정 키우고 제어하는 신기술 개발,앵커리포트 ‘극한폭염’ 이틀째…일사량 많아 체감기온 40도 웃돌아,‘82년생 김지영’ 이젠 읽지 말고 들으세요,삼성전자 ‘갤럭시 탭 S4’ 공개,전문가의 세계  이명현의 별별 천문학 22 화성 땅 밑서 찾은 ‘소금물 호수’ 생명체 품고 있을까,카카오게임즈 넵튠에 190억원 투자…e스포츠·MCN 진출 강화 차원,오피지지 YG PLUS와 업무협약 체결,인터뷰스파이더맨과 피터의 삶이 출동할 때 좋은 이야기가 시작된다,덱스·S펜 기능… 새 태블릿 ‘갤탭S4’ 공개,코믹콘 서울 2018 3일 개막 다양한 게임들도 선보여,폭염 지속에...집배원 택배 방문접수 17일까지 일시 중단,리뉴얼 참이슬 99일 만에 5억 병 팔려,배달의민족 여름철 배달원 사고 예방 캠페인,SPC 생산직 협력사 직원 830명 본사 정규직 전환,롯데백화점 추석 선물세트 사전예약 판매…최대 80% 할인,셀트리온 유방암·위암 치료제 허쥬마 호주 허가 획득,달리는 시한폭탄...BMW 화재 미스터리,현대백화점 보호시설 퇴소 청소년에 3억 지원,한샘 가을·겨울 신상품 발표회 개최,보물선 투자사기 의혹 수사 확대…서울경찰청 지능범죄수사대가 맡기로,8월 17∼26일 용산 전자랜드 신관 4층서 로봇페스티벌,깨끗한나라 새 생리대 브랜드 메이앤준 출시,미 제재에 터키 금융시장 출렁…리라화 역대 최저로 급락,아모레퍼시픽 핑크리본 온리유 캠페인 후원,아이더 박보검 롱패딩 신상 25% 할인,10 꼬르소 꼬모 아웃렛 강남 가로수길에 문 열어,갤러리아 해외 프리미엄 브랜드 강화,홈플러스 8일까지 바캉스 먹거리 대전 진행,패션몰 하프클럽 겨울의류 최대 90% 세일,유한킴벌리 친자연 생리대 화이트 에코프레시 출시
879,2018-08-03,0.4,차이나조이2018 1년 만에 이렇게 바뀌나…하드웨어 기업들 급부상,블소 토너먼트 시즌2 우승의 향배 5일 가린다,차이나조이2018 중국 수출길 막혀도 ‘리니지2’는 팔린다,IR종합가입자 100만 늘린 KT 하락실적 만회한다 자신,국제화학올림피아드 공동3위로 3계단 올라..미국·중국이 공동1위,폭염 계속 내일 영남 40도 육박…주말 남부 더 덥다,토종코인 하이콘 배달 앱 셔틀딜리버리 결제 지원,사이버다임 문서중앙화로 랜섬웨어 감염후 피해방지,라이엇게임즈 제2회 의병축제 프로그램 후원,지케이테코 한중합작사 출입통제 기기 디자인 공개,‘디즈니 틀린그림찾기’ 시즌3 앞세워 구글 추천게임 선정,우주소녀 ‘성소’ 액션 RPG ‘소울워커’ 특별 생방송,넥슨의 신작 PC게임 ‘어센던트 원’ 스킬 영상 공개,오버워치 국내 최강팀 4곳으로 압축…5일 4강전 돌입,시가총액 1조 달러 ‘애플’ vs ‘삼성’ 그리고 화웨이…승자는,‘천애명월도’ 소녀 캐릭터 업데이트 ‘예고’,스마일게이트 ‘소울워커’ 성소 콜라보레이션 생방송 5일 실시,자막뉴스 주말 ‘40도’ 폭염 영남 덮친다,서울 이틀째 초열대야…주말 ‘40도’ 폭염 남부 덮친다,올 상반기 경상수지 흑자 규모 6년 만에 최소,경영계·소상공인 최저임금에 반발...거중조정 시급,中 美의 관세위협에 미국 제품 600억달러에 보복 맞대응,미국 7월 고용증가수 15만개로 기대에 못미쳐 ,두 가지 안 담긴 세월호 침몰 원인 최종 보고서 확정,정부 화재 BMW 운행 자제 권고...첫 사례,미국 6월 무역적자 463억 달러로 7% ↑,현정은 회장 올해 금강산 관광 재개 전망,美 7월 실업률 3.9%,뉴욕증시 中보복관세·고용 실망에도 강보합 출발,차이나조이2018 카카오게임즈 신규 파트너사 발굴 나서,소수정예 승무원 학원 리나스쿨 꿈을 찾는 청춘들의 멘토링 되다,中 600억달러 美 제품에 보복 관세,‘주휴수당’ 피하려…‘알바 쪼개기’ 기승,美 7월 실업률 3.9%…고용증가세는 다소 둔화,내년 최저임금 8350원 고시…소상공인 ‘반발’,‘제습 모드’로 절전할 수 있다…절전 에어컨 사용법 직접 실험해보니,중국서 아프리카돼지열병 발생…정부 국경 검역 강화,中 “600억弗 규모 美 제품에 보복 관세”,로저버 암호화폐 결국 정식 통화로 인정받을 것,김동연 투자 구걸 논란에 그럴 의도 없어
880,2018-08-06,0.1,잇단 화재에 BMW 520d 7월 판매 전월 대비 반토막…BMW 전체는 1년 전보다 24.2%↑,달콤커피 가배당·국화차 MD 상품으로 내놔,금감원·ADB 금융감독·소비자보호 등 협력 협정,실험적 요소 가득 하스스톤 확장팩 박사 붐의 폭심만만 프로젝트,원조의 귀환 헬로히어로 에픽배틀 리뷰,이카루스M은 어떻게 수동조작에 가치를 부여했을까,영상으로 말하다 블리자드의 스토리텔링,이산화탄소로 천연가스 만드는 신개념 촉매 개발,하반기 PC온라인게임 경쟁 뜨겁다…대작들 시장 공세 나서,예측 못한 기록적 폭우…폭염은 최소 일주일 더 지속,금융·게임·카톡 중단 없도록…통신사 데이터센터들 자체 발전기에 기름 꽉꽉,TSMC 창사 이래 최대 보안사고…2800억 손실 추정,IT쇼핑가이드 키보드편  5. 게이밍 기능이란,SKC 2분기 영업익 531억원…‘고맙다 화학·반도체’,카드뉴스 오늘의 게임소식 총정리 8월 6일,고용부 첨단산업 종사자 역학조사 없이 산재 인정 ‘논란’,PC방순위 LoL 3주만에 배틀그라운드 꺾고 1위 탈환,中 텐센트 ‘라그나로크’ 모바일게임 내년 출시,웽거 탄생 125주년 기념 리미티드 에디션 시계 출시,모바일 소셜게임 ‘놀러와 마이홈’ 서비스 2주년 업데이트,경총 반도체 근로자 역학 조사 없는 산재 인정…제도 취지에 어긋나,루프펀딩 P2P금융협회서 탈퇴…단기 연체율 32% 넘겨,그래픽과 콘텐츠 업그레이드 피쉬아일랜드 정령의 항로,리뷰 체계적인 두뇌 활용법 뉴로스카이 IQ160,넥슨의 마블 배틀라인 시연버전 체험기,포토뉴스하루 하나씩 잘 익은 바나나 골라먹어요,매일유업 가정간편식 시장 출사표…상하목장 슬로우키친 카레 출시,하겐다즈 힙합 뮤직 파티 라인업 공개,긴급 안전진단 받은 BMW의 8.5% 문제 차량 분류종합3보,뉴욕증시 무역 긴장 지속 약보합 출발,코웨이 사계절 의류청정기 광고 캠페인,노조 와해 혐의 목장균 삼성전자 전무 구속,지마켓·옥션 화웨이 노바 라이트2 예약 판매,취재후 ‘구걸’ 논란 속 삼성 방문…‘적선’은 없었다,中인민일보 트럼프 직겨냥  무역 분쟁 트럼프 기만극,세월호 침몰 원인 결론 못 내고 종료...과제는 2기 특조위로,김동연·이재용 첫 회동 바이오에 과감한 투자,부동산↑ㆍ주식↓…부자들 안전자산 선호 뚜렷,KFC 2018 코리아 뮤직 페스티벌서 빨간맛치킨 선 봬,BAT코리아 BAT MAN 공모전 참가 10팀 선정
881,2018-08-07,2.0,피죤 배수관 뚫어주는 드릴펑 유튜브 조회수 14만회 돌파,“7·8월 전기요금 누진제 한시적 완화”,가구당 평균 19.5% 인하 효과…우리 집은 얼마나 줄까,“위험성 발견해도 부품 교체는 3대 중 1대 뿐“…징벌적 손해배상 추진,부고이정환 주택금융공사 사장 장인상,지쓰리디팹태성에스엔이 3D프린팅 기술 협력 맞손,리뷰 가성비의 정점 레노버 아이디어패드 33015ARR,노랑풍선 부산출발 여행객 위한 괌사이판 특별전 출시,‘오버워치 컨텐더스’ 전용 스킨 공개…홈·원정 구분 “관전 환경 ‘향상’”,1주년 맞은 모바일 음악 연주앱 ‘더뮤지션’ 콘텐츠 확장하고 이벤트 열고,中YMTC 낸드 기술 공개… 전문가 “경제성·효용성 떨어져”,이슈 블리자드 WoW 격전의 아제로스 소장판 예판 돌입,과기정통부 KISTEP·연구재단·IITP와 RR 정립 업무협약,헬로모바일 유심요금제 CU서 판매,삼성전자 반도체 라인 둘러보는 김동연과 이재용,삼성전자 반도체 라인 둘러보는 김동연과 이재용,삼성전자 반도체 라인 둘러보는 김동연과 이재용,엔클라우드24 2018 클라우드 적용 확산사업 공급사 선정…中企·소상공인 클라우드 할인 진행,한국오라클 노조 파업에 집행부만 참여,부산 스마트시티 새 MP는 누구...교수 기업인 등 각축,공항의 변신...IoT와 드론이 만나 안전해진다,한 달 강수량 예년 13%…있던 물도 폭염에 증발,플레로게임즈 자체개발 신작 ‘증발도시’ 공개…日 애니풍 그래픽 ‘특징’,김용 무협소설 기반 모바일 MMORPG ‘천룡팔부M’ 출시,신작 모바일 MMORPG ‘가디언’ 14일 출격…신과의 전쟁 펼친다,한국MS 정부 ‘클라우드 서비스 적용 확산 사업’ 참여,유한킴벌리 생명사랑 신혼부부학교 개최,건강기능식품협회 자외선 극복 피부 관리법 소개,맥도날드 빅맥 출시 50주년 기념 시카고 왕복 항공권 증정 이벤트,돌 폭염에 과일 디저트 판매량 34% ↑,CJ제일제당 냉면 폭염에 역대최고 월 100억 매출 기록,11번가 제주렌터카 실시간 가격비교 서비스 시작,매일유업 종로구 무더위쉼터에 썬업 2천개 기부,탐앤탐스 15일까지 탐스 프렌드 마켓과 함께하는 세계 음료 대전,금융노조 총파업 투표 가결… 2년 만에 강행하나,BBQ 모든 가맹점에 수박 선물…윤홍근 회장은 감사편지 전해,원더브라 8월 8일 원더데이 프로모션 진행,한국 피앤지 다우니 보타니스 출시,한국마이크로소프트 클라우드 서비스 적용 확산 사업에 참여,아누리 맘멘토링 센터 개장
882,2018-08-08,0.2,한국전파진흥협회 방송·영상콘텐츠 발표 경연대회 개최,크라우드 펀딩 3분 만에 목표액 100% 달성한 다이빙컴퓨터 다이브로이드 미니,롯데백화점 가상현실 체험 테마파크 몬스터VR 운영,GS리테일 제주 해녀와 만든 해물라면 선 봬,비비안 기록적인 폭염에 브라톱 매출 급증,삼양식품 라오스 댐붕괴 이재민에 라면 800박스 지원,KFC 매장에서 모바일로 주문 테이블 오더 도입,엔제리너스커피 국내 최초 빨대 필요없는 뚜껑 도입,쥬씨 대학생 영상아이디어 공모전 개최,bhc치킨 카누·조정 남북 단일팀에 치킨 후원,스타벅스 개인 컵 이용 고객 지난달 300만 명 돌파,증선위 삼바 재감리 시점 2015년 이전으로,11번가 기록적 폭염에 온라인쇼핑 신기록,대상 종가집 브랜드로 냉동밥 시장 공략 강화,설빙 캄보디아 진출…프놈펜에 1호점,기업들 치켜세운 트럼프 3분기 美 성장률 5% 넘길 것,신라면세점 인터넷면세점 영문몰 오픈,BMW 유럽서 32만4천대 리콜 확인…독일이 10만대,과기정통부 코스타리카 과기통부와 협력 논의,테슬라 이사회 상장폐지 머스크 제안 평가해볼 것,나란히 선 한국코스타리카 과기정통부 장관들,마른하늘에 날벼락…1시간에 136차례 낙뢰,한화테크윈 ‘지능형 CCTV 솔루션 성능 시험인증’ 획득,오스트리아 연구진 삼성 갤럭시S7  해킹 취약 지적,프로듀스48 일본 흙수저 아이돌의 반란...히토미우 데뷔 꿈 이룰까,드루킹 최측근 변호사 구속영장 또 기각…특검 수사 차질 전망,포트나이트 탈구글 실험 성공할까...자체 배포하고 갤노트9에 선탑재,그래픽 테슬라 주가 추이,소셜네트워크 레알마드리드와 지적재산권 MOU,니콘이미징코리아 신세계백화점서 특별 강좌 개설.,‘지큐랩 액티브 유산균’ 출시…유산균의 장 도달력 높였다,“한국 소비자 온라인 쇼핑서 ‘가격’ 중시”…SAP 보고서,오라클 OLTP DB에도 ‘자율운영 클라우드’ 기술 적용,180조 투자·4만 명 채용...이재용의 결단,주니퍼네트웍스 방화벽 성능 11배 높인 최신 SPC 발표,‘금감원 공문서’ 사칭한 가상화폐거래소 겨냥 문서 발견,갤노트9 판매가 109만130만원.. 갤노트8과 비슷할 듯,셀트리온 2분기 영업익 1082억 신약개발비 증가로 21.7% 줄어,과기정통부 방문한 코스타리카 과기통신부 장관,한국코스타리카 과학기술 혁신정책 공유
883,2018-08-09,0.2,웹젠 2분기 영업익 129억원···14.9% 증가,금감원 오는 10일부터 유진투자증권 ‘유령주식’ 검사,독도재단아프리카TV 독도BJ방송단 발대식 진행,암호화폐 상장 수익’ 미끼로 4억원대 ‘꿀꺽’ 30대 구속,마크애니 지능형 CCTV 솔루션 KISA 인증 획득,엘솔컴퍼니 상반기 매출 100억 달성,웹젠 2Q 영업익 128억…전년대비 14.9%↑,로봇청소기가 스마트시티 기술 ‘창의 없는’ 과학창의축전,국토부 경남 사천서 불 난 BMW 730Ld 기존 리콜 차량과 원인 다르다,오리온 오그래놀라 2종 출시 한 달만에 100만개 판매,갤럭시노트9 언팩 갤노트9 공개직전 뜨거운 열기,GS25 일본 캔커피 회사와 손잡고 자체브랜드 커피 출시,CU건강식품 전용 헬스존 조성,이마트몰 첫 쓱배송 이용고객 인기상품 반값 할인,롯데슈퍼 프리미엄푸드마켓 6호점 열어,에이블씨엔씨 2분기 영업손실 53억,강을 살리자 청년활동가들과 건배하는 김은경 환경장관,GS리테일 2분기 영업익 557억…전년 동기比 4.9%↑,‘놀기도 지쳐’…폭염에 피서 문화도 변했다 “올 여름은 ‘이곳’에서”,텐센트 블루홀 지분 추가확보 … 2대 주주로,카카오 2분기 게임 실적 역대 최고…카카오게임즈 상장 호재,한국르네사스 마이크로컨트롤러 세미나 내달 18일 개최,에쿠스 이어 아반떼서도 화재…인명피해 없어종합,금감원 10일부터 유진투자증권 유령주식 검사,국토부 경남 사천 BMW 화재 리콜사유와 관련 없어,산업부 “7월 전기료 작년보다 평균 2만원 늘어”,KCC 기능성 페인트 숲으로 광택수성 플러스 출시,햇반컵반 박보검 한정판 2주만에 30만개 완판,산업부 7월 전기료 작년보다 평균 2만 원↑,현대리바트 리바트 키친 전 제품에 프리미엄 원자재 적용,신세계푸드 몰캉스족 증가에 쇼핑몰 식당 특수,하이네켄 3개 9천원대 710㎖ 슈퍼캔 출시,갤럭시노트9 언팩 갤노트9 공개직전 뜨거운 열기,웹젠 2분기 영업익 129억원···14.9% 증가,장애물 없는 생활환경 인증수수료 면적별 차등,일본 스즈키·마쓰다 차에서도 배기가스·연비 조작,14호 태풍 ‘야기’ 북상…한반도 통과 가능성,하나금투 서울스퀘어 빌딩 인수 추진,관세청 10일 ‘북한산 석탄 반입 의혹’ 수사결과 발표,14호 태풍 ‘야기’ 북상…한반도에 영향
884,2018-08-10,-3.2,미국 7월의 연간 인플레 2.9%에 달해,지디 신원호 전 대표 횡령·배임 혐의로 고소,러 루블화 2016년 6월 이후 최저치…美 제재 우려 여파,미국 7월 소비자물가 0.2% 상승…전년대비 2.9% 올라,정비 맡긴 BMW X5서 불…책임소재 놓고 공방,현대모비스 중국사업담당 조직 신설…담도굉 부사장이 총괄,자막뉴스 딘독 정부 리콜 대상 BMW 강제 검사 명령 추진,정부 北석탄 운반 선박 4척 국내 입항금지키로 ,티웨이항공 세이브더칠드런과 기부 캠페인… 기내 모금함 운영, 북한산 석탄 밀수입 어떻게…은행거래 회피 돈 대신 석탄으로 ,터키 에르도안 지금은 전시…베개밑 달러·금 리라로 바꾸라,뉴욕증시 터키발 공포 확산 하락 출발,대통령배 아마추어 e스포츠 대회 18일 인천 송도 ‘개막’, 동서발전 울산화력본부 오늘도 청렴 水 제공,국토부 BMW 중고 매매 때 리콜 대상 명시해야,오버워치 월드컵 대표팀 “국가대표 영광 팬들 기대에 보답”,갤노트9 스페셜에디션 13일부터 사전예약.. 512GB ‘역대급 갤럭시’ 먼저 만난다,넷임팩트코리아 이달 말 세상을 변화시키는 임팩트 해커톤 대회 개최…ICT 활용 소외계층 구제방안 모색,‘우주최강스펙’…갤노트9에 응답하시겠습니까,게시판 KT 인공지능소설 공모전서 5팀 수상,주말 폭염 계속…남부 내륙 곳곳 소나기,‘피쉬아일랜드’ 푸시 보상만 받아도 ‘악마의 장난 세트’ 얻는다,미 7월 소비자물가지수 0.2% 상승…전년 대비 2.9%↑,제14호 태풍 ‘야기’ 북상…해안·중북부 비바람 가능성,텐센트 블루홀 지분 인수 ‘전략적 파트너십 구축’,오버워치 월드컵 한국 대표 대회 3연패 나선다, 올해도 ‘세수 호황’…상반기에만 작년보다 19조원 더 걷혀 ,아시아나항공 하얼빈 북방항공 직업학교 교사에 항공서비스 노하우 전파,오리온 ‘오 그래놀라’ 2종 한달 만에 100만개 판매,터키리라 검은 금요일…트럼프 관세폭탄에 한때 23% 폭락종합,먹성 좋은 텐센트 블루홀 지분도 인수,자막뉴스 태풍 ‘야기’ 중국 연안으로 북상…폭염 꺾지 못할 듯,태양풍 비밀 파헤친다…NASA 11일 첫 태양 대기 탐사선 발사,제주 서귀포 남쪽 먼 해역에서 규모 2.4 지진,앵커리포트 폭염 부추기는 ‘열섬’…‘입체 숲’ 조성하면 4.5도↓,폭염에 밀리는 태풍 ‘야기’…더위 계속될 듯,베일 벗은 갤럭시노트9…리모컨으로 진화한 S펜 눈길,삼성전자 AI 스피커 ‘갤럭시홈’ 공개···“구글·애플과 차별화된 음질”,더이상 열받지 마세요…‘쿨링’ 뷰티아이템 봇물,17일 한국 첫 ‘HGC 이스턴 클래시’ 개최…선수들 “젠지가 우승”
885,2018-08-13,-0.8,현대홈쇼핑 온라인매장 훗 열어,유한양행 등 28개업체 제약·바이오 채용박람회 참여,BMW 영국서 EGR 리콜 정황…경찰 수사 본격화,터키발 충격에 아시아 증시 동반 하락…신흥국 영향은,삼성바이오에피스 급성췌장염 신약 임상시험 개시,CJ헬스케어 쪽방촌 이웃 등에 헛개수 나눔,신세계 SSG닷컴 온라인 우수 고객에게 백화점 VIP 혜택 제공,휴온스글로벌 휴톡스 눈가주름 임상 승인,세븐일레븐 편의점 ATM에서 카드 없이 무료로 출금,한국투자증권 상반기 순이익 역대 최대…2천873억원,에르도안 “터키 경제 근본 탄탄”...리라 폭락 조장한 SNS 수사,롯데GRS 커피찌꺼기로 만든 친환경비료 농가지원,전국 폭염특보 1달 기록적 폭염 언제 꺾이나,한국 화이트해커팀 세계 해킹방어대회 데프콘 우승,환자 전자의무기록시스템… 복지부 인증제 시범사업,휴온스글로벌 휴톡스 눈주름 개선 임상,‘지독한 찜통더위’ 한 달째…모레 폭염에 변화 시작,고동진 삼성전자 사장 삼성 세계 첫 폴더블폰 내놓을 것… 中 점유율 내년엔 회복,삼성·이통 3사 ‘갤노트9’ 예약판매 돌입,“‘갤노트’ 팬층 탄탄… ‘노트9’ 히트 예감”,AI·빅데이터 등 혁신인재 5년간 1만명 양성,SNS·모바일 게임에도.. 일상 속 스며든 블록체인,“삼성 폴더블폰 세계 최초라는 타이틀 뺏기고 싶지 않다”,미국서 예약하면 반값…갤럭시 노트9 국내 고객은 봉,금투협 이달 말 증권거래 사고방지 모범규준 만든다,가비아 2018년 하반기 공개채용 실시,이스트소프트 2분기 연속 흑자 달성,미래 전자서명기술은...편의보안 두 토끼 잡아야,페이코 앱에 삼성 페이 탑재…전국 오프라인 결제 가능,네이버 ‘스마트렌즈’ 이미지 속 상품과 문자 인식 기술 고도화,이철희 의원 JTBC 썰전 재합류,도로공사 태양광 발전 수익금 인근 취약계층 전기료로 지원,롯데백화점 17일26일 웨딩페어 진행,이니스프리 인도 라자스탄에 이니스프리 숲 조성,삼성증권 배당사고에도 2분기 영업익 49.8% 증가,키움증권 2분기 영업익 859억원…2.3% 감소,한화투자증권 상반기 영업익 590억원,스타벅스 독립유공자 자손 대학생 50명에 1억원 장학금,SAP 미라콤과 제휴 제조기업 스마트팩토리 지원,LG 프리미엄 가전 ‘시그니처’ 중남미 진출
886,2018-08-14,0.2,AMD 2세대 라이젠 스레드리퍼 전세계 동시 출시,포토뉴스구워 포장한 가자미,안전진단 안 받은 BMW 2만 대...초유의 운행 정지 명령,오리온 상반기 영업익 1332억원…전년比 120%↑,상장사 5곳 반기보고서 미제출…8개사 관리종목 신규지정,유로존 2분기 GDP 성장률 0.4%···성장세 둔화,BYC 라미 신생아용 라미 헬로 편면 배냇저고리 출시,뉴욕증시 터키 리라 반등에 상승 출발,상장사 보수 1위 더블유게임즈 박신정…상반기 231억 벌어종합,포토뉴스입국장 면세점 자리 닫혀진 셔터 열리나,자막뉴스 ‘음료 투척’ 갑질 조현민 상반기 급여 17억…퇴직금만 13억,자막뉴스 삼성TV 과열로 그을리고 녹는 현상…미국서 소비자 집단소송 제기,美선 ‘11’… 韓선 2년 써야 할인… ‘갤노트9’ 가격 논란,금융권 보수킹 유상호 한투대표…퇴직자 1위는 김창수 前사장종합,상장사 연봉공개 대표이사 보다 보수 높은 ‘차장님’도…보수킹은 ‘230억원’,정부 차세대 먹거리 플랫폼에 투자…관건은 규제,상반기 보수킹은 스톡옵션 포함 231억원 받은 더블유게임즈 박신정,부회장·대표이사보다 보수 높은 ‘차장님’,자막뉴스 단독 남극에 산호가 펭귄마을에 거대 산호군락 첫 발견,금융노조 “장시간 노동·과당경쟁 등 근절”···노동청에 특별근로감독 청원,연봉킹 권오현 삼성전자 회장 올해 상반기 보수 51억원…이재용 부회장은 무보수,엘아이에스 상반기 흑자전환…“中 효과 최대화”,조성진 부회장 상반기 보수 22억원…지난해 연봉 수준,게임업계 연봉 1위 더블유게임즈 부사장 230억,이카루스M 골드 획득량 상향…경험치 밸런스도 조정,‘모두의 마블’ 대규모 오프라인 이벤트,모바일 RPG 그랜드체이스 베이가스 업데이트,삼성 스마트폰 평균도매가 중국 화웨이·오포 등에 밀려 5위로,정부 가상화폐 관련업종 유흥업 취급,상반기 게임업계 최고 연봉 경영진은,박성훈김택진 IT업계 보수왕 1·2위 ,카카오 임직원 보수서 네이버 압도…최고액 49억원,한성숙 네이버 대표 상반기 연봉 20억…작년 연봉만큼 받았다,박정호 SKT 사장 올 상반기 이통3사 연봉킹,삼성전자 美 갤노트9 반값 마케팅 사실과 다르다,김영섭 LG CNS 사장 올해 상반기 보수 10억1000만원 ,삼성바이오로직스 아시아 제약사와 1446억원 위탁생산 계약 체결,방준혁 넷마블 의장 상반기 연봉 6억7020만원,게임업계 상반기 보수 1위에 더블유게임즈 부사장,에르도안 美전자제품 보이콧 애플 말고 삼성도 있다종합
